26;9;48;3;47;84;64;36;30;86;2;83;85;13;43;7;22;18;87;75;45;23;82;38;56;67;41;17;1;71;62;11;51;59;50;40;53;27;80;81;66;21;33;70;34;61;10;69;90;44;74;79;6;78;8;73;65;39;89;77;35;16;5;14;72;15;76;46;60;20;55;29;32;49;4;37;52;31;54;24;28;25;58;42;63;12;19;68;88;57
85;23;34;62;18;87;32;75;25;64;22;56;59;46;89;26;44;2;31;33;76;82;43;37;60;50;83;54;19;51;8;61;72;81;58;79;52;74;11;47;36;53;88;45;4;9;3;73;6;40;20;49;55;14;1;12;7;28;27;77;70;10;68;57;71;15;84;39;21;78;17;41;86;48;69;5;80;65;66;35;42;90;67;24;29;30;13;63;38;16
54;83;75;45;6;88;62;79;59;12;50;55;42;44;28;18;65;76;53;57;77;26;4;87;85;47;10;72;5;16;58;61;36;66;19;69;29;23;39;27;38;70;24;9;49;35;11;15;73;41;56;37;68;81;25;78;33;90;48;14;3;31;17;40;51;71;2;22;80;86;84;60;63;32;82;52;30;21;20;46;34;74;67;64;1;8;13;43;89;7
9;15;83;10;5;36;77;48;75;46;38;25;76;8;30;45;43;35;12;85;37;52;32;58;49;44;13;60;21;4;2;86;81;26;90;28;40;59;79;7;64;24;53;71;69;39;62;31;47;74;87;22;14;41;51;66;33;17;19;50;18;6;23;27;72;78;1;70;68;54;29;65;34;57;63;88;16;67;80;82;89;11;3;73;84;42;61;55;56;20
60;31;36;16;6;49;90;76;56;9;87;14;57;18;15;61;82;78;29;27;20;75;53;2;3;28;39;50;80;17;25;7;11;40;65;74;5;33;46;38;62;23;42;32;4;44;66;71;10;30;34;77;68;86;73;26;54;45;79;1;13;24;64;55;52;47;88;72;67;21;12;69;83;59;89;81;48;58;85;19;84;41;51;63;43;35;37;8;22;70
83;62;48;3;56;11;2;27;68;25;69;44;28;42;10;15;85;75;22;72;40;65;8;61;13;39;79;6;19;34;76;70;66;86;20;74;84;38;41;4;18;17;35;43;80;78;55;77;46;59;82;26;5;53;7;12;90;29;58;57;30;16;81;37;47;14;52;24;45;36;88;9;31;60;89;33;49;51;63;54;32;50;73;1;87;23;21;67;71;64
76;11;64;59;85;60;24;54;49;75;13;29;4;53;39;31;65;23;50;42;5;20;48;72;33;58;3;73;37;63;81;56;34;43;22;86;41;61;15;7;88;70;90;6;82;71;74;83;16;19;77;12;62;79;67;57;18;45;80;55;32;78;1;46;84;87;17;40;52;9;2;47;69;66;89;35;26;30;27;36;10;25;68;44;51;21;38;14;28;8
58;80;87;21;86;16;5;38;61;49;2;17;65;33;89;53;24;10;64;28;46;66;36;68;42;15;23;56;32;55;51;57;59;77;44;12;43;90;48;60;47;11;25;4;50;45;35;52;62;31;73;27;13;30;6;81;41;70;54;22;82;37;71;9;75;88;8;20;76;74;26;18;29;14;72;84;67;63;85;78;79;19;1;40;34;69;3;83;39;7
85;71;62;89;47;68;10;50;67;13;9;59;30;90;11;84;72;73;70;3;26;25;28;75;61;24;65;34;31;4;53;48;51;79;29;6;27;16;54;69;88;52;33;45;46;78;17;39;83;41;1;20;42;80;86;23;35;43;82;5;12;81;14;76;22;21;63;2;40;38;49;58;74;56;44;7;60;15;64;37;19;36;55;77;87;18;57;32;8;66
9;36;27;43;70;77;38;35;21;32;87;74;24;85;78;47;63;11;7;48;89;84;45;28;51;59;37;44;72;58;30;5;65;90;18;55;41;61;39;86;25;22;52;29;12;23;71;60;31;34;19;88;80;6;69;75;53;16;26;64;62;15;79;82;1;8;68;57;54;13;20;49;67;46;42;3;33;73;83;17;50;10;81;56;4;66;2;40;14;76
19;24;63;49;52;35;57;13;33;83;89;65;43;20;86;22;37;26;85;28;31;70;68;60;59;80;41;82;78;30;25;69;79;75;18;53;84;67;55;61;51;2;21;76;32;34;1;87;40;88;12;23;11;77;5;54;3;4;56;64;14;36;16;10;58;38;15;7;45;62;27;48;6;8;72;74;46;29;66;47;9;39;50;90;17;42;73;44;81;71
28;32;58;52;14;8;18;16;82;73;62;37;72;60;51;33;25;49;80;65;24;81;26;39;34;59;36;50;89;66;46;35;78;74;88;83;57;13;84;79;87;31;21;40;54;19;67;12;71;48;6;42;76;11;69;38;5;86;55;75;22;41;3;90;29;43;63;27;47;56;23;85;2;17;61;44;1;70;53;45;64;20;7;68;10;30;15;9;77;4
66;29;89;76;1;82;81;17;22;6;25;67;36;48;85;32;57;33;61;5;77;53;41;2;3;18;69;37;70;47;4;56;19;30;55;73;45;80;40;9;10;21;26;63;51;14;11;20;84;59;13;49;42;83;88;54;12;31;7;64;87;38;79;75;68;58;28;78;86;35;65;24;23;15;60;8;44;71;74;43;90;16;52;27;50;39;34;46;62;72
36;3;39;31;52;53;79;47;34;68;32;40;84;75;88;58;74;77;22;44;55;82;61;90;72;25;66;70;30;81;71;27;13;12;28;46;48;11;19;6;16;9;76;65;87;8;85;14;1;50;29;35;37;33;17;24;62;59;56;5;64;78;23;45;86;80;41;43;20;42;63;18;7;89;38;57;15;26;83;73;49;10;21;2;4;69;60;54;67;51
74;42;51;4;90;35;23;14;84;56;69;29;81;37;1;70;36;40;25;38;41;54;50;28;5;72;80;9;87;59;45;63;24;64;33;57;48;34;66;22;89;43;78;53;61;71;10;12;49;27;73;58;83;3;32;60;26;86;68;79;2;39;44;75;30;13;47;31;15;46;21;16;7;20;62;77;19;65;8;17;55;18;85;11;67;76;52;82;6;88
41;31;85;53;25;50;59;27;15;75;62;21;55;74;26;81;19;8;69;29;45;12;44;84;35;71;10;76;54;32;2;61;82;23;79;7;22;17;49;48;77;86;47;28;67;24;51;43;73;89;4;34;37;3;72;60;58;56;66;20;13;57;5;16;78;46;6;63;1;36;9;68;87;80;52;88;42;65;39;83;38;14;90;18;11;40;33;30;64;70
47;40;54;26;72;28;88;7;46;27;29;85;77;23;6;64;73;66;38;36;21;52;62;31;84;35;58;61;49;34;14;53;48;43;80;39;76;17;75;12;70;71;5;51;19;59;69;81;37;13;20;15;24;16;33;87;89;18;25;56;67;82;44;3;57;86;22;10;79;45;83;4;78;9;1;8;65;2;42;11;60;55;30;68;63;50;74;32;90;41
14;53;78;80;79;34;29;90;65;35;56;33;40;84;39;47;73;59;58;62;25;19;68;66;72;63;11;48;1;49;2;9;54;61;16;8;57;17;70;7;32;38;26;36;82;50;60;67;13;89;31;52;46;88;18;74;30;76;71;24;43;37;86;28;64;20;85;21;12;5;81;15;83;42;75;87;55;44;41;22;6;27;3;69;77;51;10;45;23;4
85;73;67;70;16;74;2;84;62;64;79;37;39;41;15;5;83;28;25;82;78;35;33;20;66;49;10;8;47;21;61;51;36;65;22;43;42;52;60;19;9;23;17;32;69;50;71;58;1;30;76;87;90;59;56;81;88;34;45;75;14;24;72;38;7;40;77;54;80;4;55;18;6;48;57;86;31;29;46;3;27;26;63;11;53;89;13;68;44;12
19;36;43;38;50;79;24;83;14;73;7;89;16;85;69;45;46;49;76;21;47;63;33;84;18;39;29;57;17;86;26;75;87;20;42;65;77;2;32;12;9;30;35;27;4;31;61;74;80;71;37;52;88;62;5;67;90;81;10;28;48;60;1;55;72;41;70;6;53;58;40;13;56;64;68;44;51;78;15;22;54;34;82;3;66;59;25;11;23;8
22;75;3;53;57;87;49;86;84;60;73;21;66;23;37;2;15;20;41;17;1;72;24;14;63;76;30;54;85;90;39;82;7;67;25;9;36;81;16;62;78;42;12;18;50;77;52;68;70;58;69;11;43;79;34;61;47;59;5;51;31;65;74;48;10;55;83;89;45;32;40;46;28;38;80;19;26;64;4;27;33;56;29;6;35;13;88;8;44;71
29;32;79;44;12;55;30;27;5;1;34;60;36;19;31;43;16;48;13;69;88;72;75;59;42;11;53;67;10;63;76;46;6;68;38;7;18;56;28;21;33;47;45;64;17;57;65;78;39;25;81;40;70;20;22;24;14;89;82;52;51;8;85;87;41;90;73;77;49;66;50;26;3;84;61;71;86;4;83;23;37;74;80;62;58;54;15;9;35;2
53;73;84;30;87;25;40;48;20;65;21;74;58;27;55;12;77;46;14;71;36;56;83;90;43;1;10;22;62;35;4;75;47;60;24;2;70;42;64;86;31;38;37;59;50;66;5;7;78;28;6;79;51;61;17;18;9;19;69;89;57;16;34;76;52;39;44;15;80;54;72;8;63;88;26;23;81;3;85;11;82;49;68;33;45;13;41;29;32;67
